PLC3_InputRegisters_IW0,PLC3_MemoryRegisters_MW1,PLC3_Coils_QX00,PLC1_InputRegisters_IW0,PLC1_MemoryRegisters_MW0,PLC1_MemoryRegisters_MW1,PLC1_Coils_QX00,PLC1_Coils_QX01,PLC1_Coils_QX02,PLC2_InputRegisters_IW0,PLC2_MemoryRegisters_MW0,PLC2_MemoryRegisters_MW1,PLC2_Coils_QX00,prev_PLC3_InputRegisters_IW0,prev_PLC3_Coils_QX00,prev_PLC1_InputRegisters_IW0,prev_PLC1_Coils_QX00,prev_PLC1_Coils_QX01,prev_PLC1_Coils_QX02,prev_PLC2_InputRegisters_IW0,prev_PLC2_Coils_QX00
9,10,0,79,40,80,0,1,1,10,10,20,1,9,0,80,0,1,1,10,1
9,10,0,79,40,80,0,1,1,10,10,20,1,9,0,79,0,1,1,10,1
9,10,0,79,40,80,0,1,1,11,10,20,1,9,0,79,0,1,1,10,1
9,10,0,78,40,80,0,1,1,11,10,20,1,9,0,79,0,1,1,11,1
9,10,0,78,40,80,0,1,1,11,10,20,1,9,0,78,0,1,1,11,1
9,10,0,77,40,80,0,1,1,11,10,20,1,9,0,78,0,1,1,11,1
9,10,0,77,40,80,0,1,1,11,10,20,1,9,0,77,0,1,1,11,1
9,10,0,76,40,80,0,1,1,12,10,20,1,9,0,77,0,1,1,11,1
9,10,0,76,40,80,0,1,1,12,10,20,1,9,0,76,0,1,1,12,1
9,10,0,75,40,80,0,1,1,12,10,20,1,9,0,76,0,1,1,12,1
9,10,0,75,40,80,0,1,1,12,10,20,1,9,0,75,0,1,1,12,1
9,10,0,75,40,80,0,1,1,12,10,20,1,9,0,75,0,1,1,12,1
9,10,0,75,40,80,0,1,1,12,10,20,1,9,0,75,0,1,1,12,1
9,10,0,74,40,80,0,1,1,12,10,20,1,9,0,75,0,1,1,12,1
9,10,0,74,40,80,0,1,1,13,10,20,1,9,0,74,0,1,1,12,1
9,10,0,73,40,80,0,1,1,13,10,20,1,9,0,74,0,1,1,13,1
9,10,0,73,40,80,0,1,1,13,10,20,1,9,0,73,0,1,1,13,1
9,10,0,72,40,80,0,1,1,13,10,20,1,9,0,73,0,1,1,13,1
9,10,0,72,40,80,0,1,1,13,10,20,1,9,0,72,0,1,1,13,1
9,10,0,72,40,80,0,1,1,13,10,20,1,9,0,72,0,1,1,13,1
9,10,0,72,40,80,0,1,1,13,10,20,1,9,0,72,0,1,1,13,1
9,10,0,71,40,80,0,1,1,13,10,20,1,9,0,72,0,1,1,13,1
9,10,0,71,40,80,0,1,1,14,10,20,1,9,0,71,0,1,1,13,1
9,10,0,71,40,80,0,1,1,14,10,20,1,9,0,71,0,1,1,14,1
9,10,0,70,40,80,0,1,1,14,10,20,1,9,0,71,0,1,1,14,1
9,10,0,70,40,80,0,1,1,14,10,20,1,9,0,70,0,1,1,14,1
9,10,0,70,40,80,0,1,1,14,10,20,1,9,0,70,0,1,1,14,1
9,10,0,69,40,80,0,1,1,14,10,20,1,9,0,70,0,1,1,14,1
9,10,0,69,40,80,0,1,1,14,10,20,1,9,0,69,0,1,1,14,1
9,10,0,69,40,80,0,1,1,15,10,20,1,9,0,69,0,1,1,14,1
9,10,0,68,40,80,0,1,1,15,10,20,1,9,0,69,0,1,1,15,1
9,10,0,68,40,80,0,1,1,15,10,20,1,9,0,68,0,1,1,15,1
9,10,0,68,40,80,0,1,1,15,10,20,1,9,0,68,0,1,1,15,1
9,10,0,67,40,80,0,1,1,15,10,20,1,9,0,68,0,1,1,15,1
9,10,0,67,40,80,0,1,1,15,10,20,1,9,0,67,0,1,1,15,1
9,10,0,67,40,80,0,1,1,15,10,20,1,9,0,67,0,1,1,15,1
9,10,0,66,40,80,0,1,1,15,10,20,1,9,0,67,0,1,1,15,1
9,10,0,66,40,80,0,1,1,16,10,20,1,9,0,66,0,1,1,15,1
9,10,0,66,40,80,0,1,1,16,10,20,1,9,0,66,0,1,1,16,1
9,10,0,65,40,80,0,1,1,16,10,20,1,9,0,66,0,1,1,16,1
9,10,0,65,40,80,0,1,1,16,10,20,1,9,0,65,0,1,1,16,1
9,10,0,64,40,80,0,1,1,16,10,20,1,9,0,65,0,1,1,16,1
9,10,0,64,40,80,0,1,1,16,10,20,1,9,0,64,0,1,1,16,1
9,10,0,64,40,80,0,1,1,16,10,20,1,9,0,64,0,1,1,16,1
9,10,0,63,40,80,0,1,1,16,10,20,1,9,0,64,0,1,1,16,1
9,10,0,63,40,80,0,1,1,17,10,20,1,9,0,63,0,1,1,16,1
9,10,0,63,40,80,0,1,1,17,10,20,1,9,0,63,0,1,1,17,1
9,10,0,62,40,80,0,1,1,17,10,20,1,9,0,63,0,1,1,17,1
9,10,0,62,40,80,0,1,1,17,10,20,1,9,0,62,0,1,1,17,1
9,10,0,61,40,80,0,1,1,17,10,20,1,9,0,62,0,1,1,17,1
9,10,0,61,40,80,0,1,1,17,10,20,1,9,0,61,0,1,1,17,1
9,10,0,61,40,80,0,1,1,17,10,20,1,9,0,61,0,1,1,17,1
9,10,0,60,40,80,0,1,1,18,10,20,1,9,0,61,0,1,1,17,1
9,10,0,60,40,80,0,1,1,18,10,20,1,9,0,60,0,1,1,18,1
9,10,0,60,40,80,0,1,1,18,10,20,1,9,0,60,0,1,1,18,1
9,10,0,60,40,80,0,1,1,18,10,20,1,9,0,60,0,1,1,18,1
9,10,0,60,40,80,0,1,1,18,10,20,1,9,0,60,0,1,1,18,1
9,10,0,59,40,80,0,1,1,18,10,20,1,9,0,60,0,1,1,18,1
9,10,0,59,40,80,0,1,1,18,10,20,1,9,0,59,0,1,1,18,1
9,10,0,58,40,80,0,1,1,18,10,20,1,9,0,59,0,1,1,18,1
9,10,0,58,40,80,0,1,1,18,10,20,1,9,0,58,0,1,1,18,1
9,10,0,58,40,80,0,1,1,18,10,20,1,9,0,58,0,1,1,18,1
9,10,0,57,40,80,0,1,1,18,10,20,1,9,0,58,0,1,1,18,1
9,10,0,57,40,80,0,1,1,19,10,20,1,9,0,57,0,1,1,18,1
9,10,0,57,40,80,0,1,1,19,10,20,1,9,0,57,0,1,1,19,1
9,10,0,57,40,80,0,1,1,19,10,20,1,9,0,57,0,1,1,19,1
9,10,0,56,40,80,0,1,1,19,10,20,1,9,0,57,0,1,1,19,1
9,10,0,56,40,80,0,1,1,19,10,20,1,9,0,56,0,1,1,19,1
9,10,0,56,40,80,0,1,1,19,10,20,1,9,0,56,0,1,1,19,1
9,10,0,55,40,80,0,1,1,19,10,20,1,9,0,56,0,1,1,19,1
9,10,0,55,40,80,0,1,1,19,10,20,1,9,0,55,0,1,1,19,1
9,10,0,55,40,80,0,1,1,19,10,20,1,9,0,55,0,1,1,19,1
9,10,0,54,40,80,0,1,1,19,10,20,1,9,0,55,0,1,1,19,1
9,10,0,54,40,80,0,1,1,20,10,20,0,9,0,54,0,1,1,19,1
9,10,0,54,40,80,0,1,1,20,10,20,0,9,0,54,0,1,1,20,0
9,10,0,54,40,80,0,1,1,20,10,20,0,9,0,54,0,1,1,20,0
9,10,0,53,40,80,0,0,0,20,10,20,0,9,0,54,0,1,1,20,0
9,10,0,53,40,80,0,0,0,20,10,20,0,9,0,53,0,0,0,20,0
9,10,0,53,40,80,0,0,0,20,10,20,0,9,0,53,0,0,0,20,0
9,10,0,53,40,80,0,0,0,20,10,20,0,9,0,53,0,0,0,20,0
9,10,0,53,40,80,0,0,0,20,10,20,0,9,0,53,0,0,0,20,0
9,10,0,53,40,80,0,0,0,20,10,20,0,9,0,53,0,0,0,20,0
9,10,0,53,40,80,0,0,0,20,10,20,0,9,0,53,0,0,0,20,0
9,10,0,53,40,80,0,0,0,20,10,20,0,9,0,53,0,0,0,20,0
9,10,0,53,40,80,0,0,0,20,10,20,0,9,0,53,0,0,0,20,0
9,10,0,53,40,80,0,0,0,20,10,20,0,9,0,53,0,0,0,20,0
9,10,0,53,40,80,0,0,0,20,10,20,0,9,0,53,0,0,0,20,0
9,10,0,53,40,80,0,0,0,20,10,20,0,9,0,53,0,0,0,20,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,20,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,19,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,19,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,18,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,18,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,17,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,17,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,16,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,16,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,15,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,15,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,14,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,14,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,13,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,13,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,12,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,12,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,11,10,20,0,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,10,10,20,1,9,0,53,0,0,0,11,0
9,10,0,53,40,80,0,0,0,10,10,20,1,9,0,53,0,0,0,10,1
9,10,0,53,40,80,0,0,0,10,10,20,1,9,0,53,0,0,0,10,1
9,10,0,53,40,80,0,0,0,10,10,20,1,9,0,53,0,0,0,10,1
9,10,0,53,40,80,0,0,0,10,10,20,1,9,0,53,0,0,0,10,1
9,10,0,53,40,80,0,0,0,10,10,20,1,9,0,53,0,0,0,10,1
9,10,0,53,40,80,0,0,0,10,10,20,1,9,0,53,0,0,0,10,1
9,10,0,53,40,80,0,0,0,10,10,20,1,9,0,53,0,0,0,10,1
9,10,0,53,40,80,0,0,0,10,10,20,1,9,0,53,0,0,0,10,1
9,10,0,53,40,80,0,0,0,10,10,20,1,9,0,53,0,0,0,10,1
9,10,0,53,40,80,0,1,1,10,10,20,1,9,0,53,0,0,0,10,1
9,10,0,53,40,80,0,1,1,10,10,20,1,9,0,53,0,1,1,10,1
9,10,0,52,40,80,0,1,1,10,10,20,1,9,0,53,0,1,1,10,1
9,10,0,52,40,80,0,1,1,10,10,20,1,9,0,52,0,1,1,10,1
9,10,0,52,40,80,0,1,1,10,10,20,1,9,0,52,0,1,1,10,1
9,10,0,51,40,80,0,1,1,11,10,20,1,9,0,52,0,1,1,10,1
9,10,0,51,40,80,0,1,1,11,10,20,1,9,0,51,0,1,1,11,1
9,10,0,51,40,80,0,1,1,11,10,20,1,9,0,51,0,1,1,11,1
9,10,0,51,40,80,0,1,1,11,10,20,1,9,0,51,0,1,1,11,1
9,10,0,50,40,80,0,1,1,11,10,20,1,9,0,51,0,1,1,11,1
9,10,0,50,40,80,0,1,1,11,10,20,1,9,0,50,0,1,1,11,1
9,10,0,50,40,80,0,1,1,11,10,20,1,9,0,50,0,1,1,11,1
9,10,0,50,40,80,0,1,1,11,10,20,1,9,0,50,0,1,1,11,1
9,10,0,49,40,80,0,1,1,11,10,20,1,9,0,50,0,1,1,11,1
9,10,0,49,40,80,0,1,1,12,10,20,1,9,0,49,0,1,1,11,1
9,10,0,49,40,80,0,1,1,12,10,20,1,9,0,49,0,1,1,12,1
9,10,0,48,40,80,0,1,1,12,10,20,1,9,0,49,0,1,1,12,1
9,10,0,48,40,80,0,1,1,12,10,20,1,9,0,48,0,1,1,12,1
9,10,0,48,40,80,0,1,1,12,10,20,1,9,0,48,0,1,1,12,1
9,10,0,48,40,80,0,1,1,12,10,20,1,9,0,48,0,1,1,12,1
9,10,0,47,40,80,0,1,1,12,10,20,1,9,0,48,0,1,1,12,1
9,10,0,47,40,80,0,1,1,12,10,20,1,9,0,47,0,1,1,12,1
9,10,0,47,40,80,0,1,1,12,10,20,1,9,0,47,0,1,1,12,1
9,10,0,47,40,80,0,1,1,12,10,20,1,9,0,47,0,1,1,12,1
9,10,0,46,40,80,0,1,1,12,10,20,1,9,0,47,0,1,1,12,1
9,10,0,46,40,80,0,1,1,12,10,20,1,9,0,46,0,1,1,12,1
9,10,0,46,40,80,0,1,1,13,10,20,1,9,0,46,0,1,1,12,1
9,10,0,46,40,80,0,1,1,13,10,20,1,9,0,46,0,1,1,13,1
9,10,0,46,40,80,0,1,1,13,10,20,1,9,0,46,0,1,1,13,1
9,10,0,45,40,80,0,1,1,13,10,20,1,9,0,46,0,1,1,13,1
9,10,0,45,40,80,0,1,1,13,10,20,1,9,0,45,0,1,1,13,1
9,10,0,45,40,80,0,1,1,13,10,20,1,9,0,45,0,1,1,13,1
9,10,0,45,40,80,0,1,1,13,10,20,1,9,0,45,0,1,1,13,1
9,10,0,44,40,80,0,1,1,13,10,20,1,9,0,45,0,1,1,13,1
9,10,0,44,40,80,0,1,1,13,10,20,1,9,0,44,0,1,1,13,1
9,10,0,44,40,80,0,1,1,13,10,20,1,9,0,44,0,1,1,13,1
9,10,0,44,40,80,0,1,1,13,10,20,1,9,0,44,0,1,1,13,1
9,10,0,44,40,80,0,1,1,13,10,20,1,9,0,44,0,1,1,13,1
