timestamp,PLC1_IR0,PLC1_C0,PLC1_C1,PLC1_C2,PLC2_IR0,PLC2_C0,PLC3_IR0,PLC3_C0,PLC3_C1
761,54,False,False,False,12,False,0,False,False
769,54,False,False,False,11,False,0,False,False
777,53,False,True,True,11,True,0,False,False
785,50,False,True,True,13,True,0,False,False
793,48,False,True,True,15,True,0,False,False
801,45,False,True,True,16,True,1,False,False
809,43,False,True,True,18,True,1,False,False
817,41,False,True,True,19,True,1,False,False
825,41,True,True,True,20,False,1,False,False
833,43,True,False,False,20,False,1,False,False
841,47,True,False,False,19,False,1,False,False
849,51,True,False,False,18,False,1,False,False
857,55,True,False,False,17,False,1,False,False
865,60,True,False,False,16,False,1,False,False
873,64,True,False,False,15,False,1,False,False
881,69,True,False,False,14,False,1,False,False
889,73,True,False,False,13,False,2,False,False
897,77,True,False,False,13,False,2,False,False
905,80,False,False,False,12,False,2,False,False
913,80,False,False,False,11,False,2,False,False
921,80,False,False,False,10,True,2,False,False
929,77,False,True,True,12,True,2,False,False
937,73,False,True,True,15,True,2,False,False
945,69,False,True,True,18,True,2,False,False
953,66,False,False,False,20,False,2,False,False
961,66,False,False,False,19,False,2,False,False
969,66,False,False,False,18,False,2,False,False
977,66,False,False,False,17,False,3,True,False
985,66,False,False,False,19,False,0,False,False
993,66,False,False,False,18,False,0,False,False
1001,66,False,False,False,17,False,0,False,False
1009,66,False,False,False,16,False,0,False,False
1017,66,False,False,False,15,False,0,False,False
1025,66,False,False,False,14,False,0,False,False
1033,66,False,False,False,13,False,1,False,False
1041,66,False,False,False,12,False,1,False,False
1049,66,False,False,False,11,False,1,False,False
1057,66,False,False,False,10,True,1,False,False
1065,64,False,True,True,11,True,1,False,False
1073,61,False,True,True,14,True,1,False,False
1081,57,False,True,True,17,True,1,False,False
1089,53,False,True,True,19,True,1,False,False
1097,51,False,False,False,20,False,1,False,False
1105,51,False,False,False,20,False,1,False,False
1113,51,False,False,False,19,False,2,False,False
1121,51,False,False,False,18,False,2,False,False
1129,51,False,False,False,17,False,2,False,False
1137,51,False,False,False,16,False,2,False,False
1145,51,False,False,False,15,False,2,False,False
1153,51,False,False,False,14,False,2,False,False
1161,51,False,False,False,13,False,2,False,False
1169,51,False,False,False,12,False,2,False,False
1177,51,False,False,False,11,False,2,False,False
1185,51,False,False,False,10,True,2,False,False
1193,49,False,True,True,11,True,2,False,False
1201,47,False,True,True,13,True,2,True,False
1209,43,False,True,True,18,True,0,False,False
1217,41,False,False,False,20,False,0,False,False
1225,43,True,False,False,19,False,0,False,False
1233,48,True,False,False,18,False,0,False,False
1241,51,True,False,False,17,False,0,False,False
1249,55,True,False,False,16,False,0,False,False
1257,60,True,False,False,15,False,1,False,False
1265,63,True,False,False,15,False,1,False,False
1273,67,True,False,False,14,False,1,False,False
1281,72,True,False,False,13,False,1,False,False
1289,76,True,False,False,12,False,1,False,False
1297,80,False,False,False,11,False,1,False,False
1305,79,False,True,True,11,True,1,False,False
1313,75,False,True,True,14,True,1,False,False
1321,70,False,True,True,18,True,1,False,False
1329,66,False,False,False,20,False,2,False,False
1337,66,False,False,False,19,False,2,False,False
1345,66,False,False,False,18,False,2,False,False
1353,66,False,False,False,16,False,2,False,False
1361,66,False,False,False,15,False,2,False,False
1369,66,False,False,False,14,False,2,False,False
1377,66,False,False,False,13,False,2,False,False
1385,66,False,False,False,12,False,2,False,False
1393,66,False,False,False,11,False,2,False,False
1401,65,False,True,True,13,True,0,False,False
1409,61,False,True,True,17,True,0,False,False
1417,57,False,True,True,19,True,0,False,False
1425,54,False,True,True,21,False,0,False,False
1433,53,False,False,False,20,False,0,False,False
1441,53,False,False,False,19,False,1,False,False
1449,53,False,False,False,18,False,1,False,False
1457,53,False,False,False,16,False,1,False,False
1465,53,False,False,False,15,False,1,False,False
1473,53,False,False,False,14,False,1,False,False
1481,53,False,False,False,13,False,1,False,False
1489,53,False,False,False,12,False,1,False,False
1497,53,False,False,False,11,True,1,False,False
1505,51,False,True,True,12,True,2,False,False
1513,47,False,True,True,15,True,2,False,False
1521,43,False,True,True,17,True,2,False,False
1529,40,True,True,True,19,True,2,False,False
1537,44,True,False,False,20,False,2,False,False
1545,50,True,False,False,18,False,2,False,False
1553,56,True,False,False,17,False,2,False,False
1561,63,True,False,False,15,False,2,False,False
1569,68,True,False,False,17,False,0,False,False
1577,73,True,False,False,16,False,0,False,False
1585,80,False,False,False,14,False,0,False,False
1593,80,False,False,False,13,False,0,False,False
1601,80,False,False,False,12,False,0,False,False
1609,80,False,False,False,11,False,1,False,False
1617,80,False,True,True,10,True,1,False,False
1625,76,False,True,True,13,True,1,False,False
1633,71,False,True,True,17,True,1,False,False
1641,66,False,True,True,20,False,1,False,False
1649,66,False,False,False,19,False,1,False,False
1657,66,False,False,False,18,False,1,False,False
1665,66,False,False,False,17,False,1,False,False
1673,66,False,False,False,16,False,1,False,False
1681,66,False,False,False,15,False,2,False,False
1689,66,False,False,False,13,False,2,False,False
1697,66,False,False,False,12,False,2,False,False
1705,66,False,False,False,11,False,2,False,False
1713,66,False,False,False,10,True,2,False,False
1721,64,False,True,True,12,True,2,False,False
1729,60,False,True,True,15,True,2,False,False
1737,56,False,True,True,17,True,2,False,False
1745,51,False,False,False,20,False,2,False,False
1753,51,False,False,False,22,False,0,False,False
1761,51,False,False,False,20,False,0,False,False
1769,51,False,False,False,19,False,0,False,False
1777,51,False,False,False,17,False,0,False,False
1785,51,False,False,False,16,False,1,False,False
1793,51,False,False,False,15,False,1,False,False
1801,51,False,False,False,14,False,1,False,False
1809,51,False,False,False,13,False,1,False,False
1817,51,False,False,False,12,False,1,False,False
1825,51,False,False,False,10,True,1,False,False
1833,50,False,True,True,11,True,1,False,False
1841,46,False,True,True,14,True,1,False,False
1849,43,False,True,True,16,True,1,False,False
1857,41,True,True,True,18,True,2,False,False
1865,43,True,False,False,20,False,2,False,False
1873,47,True,False,False,19,False,2,False,False
1881,55,True,False,False,17,False,2,False,False
1889,60,True,False,False,16,False,2,False,False
1897,66,True,False,False,15,False,2,False,False
1905,71,True,False,False,14,False,2,False,False
1913,77,True,False,False,12,False,2,False,False
1921,80,False,False,False,14,False,0,False,False
1929,80,False,False,False,13,False,0,False,False
1937,80,False,False,False,11,False,0,False,False
1945,80,False,True,True,10,True,0,False,False
1953,76,False,True,True,14,True,0,False,False
1961,70,False,True,True,18,True,1,False,False
1969,67,False,True,True,20,False,1,False,False
1977,66,False,False,False,19,False,1,False,False
1985,66,False,False,False,18,False,1,False,False
1993,66,False,False,False,16,False,1,False,False
2001,66,False,False,False,15,False,1,False,False
2009,66,False,False,False,14,False,1,False,False
2017,66,False,False,False,13,False,1,False,False
2025,66,False,False,False,12,False,2,False,False
2033,66,False,False,False,11,False,2,False,False
2041,66,False,True,True,10,True,2,False,False
2049,62,False,True,True,14,True,2,False,False
2057,58,False,True,True,16,True,2,False,False
2065,54,False,True,True,19,True,2,False,False
2073,51,False,False,False,20,False,2,False,False
2081,51,False,False,False,18,False,2,False,False
2089,51,False,False,False,18,False,1,True,False
2097,51,False,False,False,19,False,0,False,False
2105,51,False,False,False,17,False,0,False,False
2113,51,False,False,False,16,False,0,False,False
2121,51,False,False,False,15,False,0,False,False
2129,51,False,False,False,14,False,1,False,False
2137,51,False,False,False,13,False,1,False,False
2145,51,False,False,False,11,False,1,False,False
2153,51,False,True,True,10,True,1,False,False
2161,48,False,True,True,13,True,1,False,False
2169,44,False,True,True,16,True,1,False,False
2177,41,False,True,True,17,True,1,False,False
2185,42,True,True,True,19,True,1,False,False
2193,46,True,False,False,19,False,1,False,False
2201,52,True,False,False,18,False,2,False,False
2209,59,True,False,False,16,False,2,False,False
2217,64,True,False,False,15,False,2,False,False
2225,70,True,False,False,14,False,2,False,False
2233,76,True,False,False,13,False,2,False,False
2241,80,False,False,False,12,False,2,False,False
2249,80,False,False,False,10,True,2,False,False
2257,77,False,True,True,12,True,2,False,False
2265,73,False,True,True,18,True,0,False,False
2273,69,False,False,False,21,False,0,False,False
2281,69,False,False,False,19,False,0,False,False
2289,69,False,False,False,17,False,0,False,False
2297,69,False,False,False,16,False,1,False,False
2305,69,False,False,False,15,False,1,False,False
2313,69,False,False,False,14,False,1,False,False
2321,69,False,False,False,13,False,1,False,False
2329,69,False,False,False,12,False,1,False,False
2337,69,False,False,False,11,False,1,False,False
2345,68,False,True,True,11,True,1,False,False
2353,65,False,True,True,13,True,1,False,False
2361,61,False,True,True,16,True,1,False,False
2369,58,False,True,True,19,True,1,False,False
2377,54,False,False,False,21,False,2,False,False
2385,54,False,False,False,19,False,2,False,False
2393,54,False,False,False,18,False,2,False,False
2401,54,False,False,False,16,False,2,False,False
2409,54,False,False,False,15,False,2,False,False
2417,54,False,False,False,14,False,2,False,False
2425,54,False,False,False,13,False,2,False,False
2433,54,False,False,False,12,False,3,True,False
2441,54,False,False,False,13,False,0,False,False
2449,54,False,False,False,12,False,0,False,False
2457,54,False,False,False,11,False,0,False,False
2465,51,False,True,True,12,True,0,False,False
2473,47,False,True,True,16,True,1,False,False
2481,42,False,True,True,18,True,1,False,False
2489,41,True,True,True,20,False,1,False,False
2497,46,True,False,False,20,False,1,False,False
2505,53,True,False,False,18,False,1,False,False
2513,56,True,False,False,17,False,1,False,False
2521,62,True,False,False,16,False,1,False,False
2529,68,True,False,False,14,False,1,False,False
2537,77,True,False,False,13,False,2,False,False
2545,80,False,False,False,12,False,2,False,False
2553,80,False,False,False,11,False,2,False,False
2561,79,False,True,True,11,True,2,False,False
2569,74,False,True,True,15,True,2,False,False
2577,69,False,True,True,18,True,2,False,False
2585,66,False,False,False,20,False,2,False,False
2593,66,False,False,False,18,False,2,False,False
2601,66,False,False,False,19,False,0,False,False
2609,66,False,False,False,18,False,0,False,False
2617,66,False,False,False,17,False,0,False,False
2625,66,False,False,False,16,False,0,False,False
2633,66,False,False,False,15,False,0,False,False
2641,66,False,False,False,13,False,1,False,False
2649,66,False,False,False,12,False,1,False,False
2657,66,False,False,False,11,False,1,False,False
2665,66,False,True,True,10,True,1,False,False
2673,62,False,True,True,13,True,1,False,False
2681,57,False,True,True,16,True,1,False,False
2689,53,False,True,True,19,True,1,False,False
2697,51,False,False,False,20,False,1,False,False
2705,51,False,False,False,19,False,2,False,False
2713,51,False,False,False,18,False,2,False,False
2721,51,False,False,False,17,False,2,False,False
2729,51,False,False,False,16,False,2,False,False
2737,51,False,False,False,15,False,2,False,False
2745,51,False,False,False,14,False,2,False,False
2753,51,False,False,False,13,False,2,False,False
2761,51,False,False,False,12,False,2,False,False
2769,51,False,False,False,11,False,2,False,False
2777,49,False,True,True,11,True,2,False,False
2785,46,False,True,True,16,True,0,False,False
2793,42,False,True,True,19,True,0,False,False
2801,43,True,False,False,19,False,0,False,False
2809,49,True,False,False,18,False,0,False,False
2817,53,True,False,False,17,False,1,False,False
2825,60,True,False,False,15,False,1,False,False
2833,65,True,False,False,14,False,1,False,False
2841,71,True,False,False,13,False,1,False,False
2849,76,True,False,False,12,False,1,False,False
2857,80,False,False,False,11,False,1,False,False
2865,76,False,True,True,13,True,1,False,False
2873,71,False,True,True,17,True,1,False,False
2881,66,False,False,False,20,False,2,False,False
2889,66,False,False,False,18,False,2,False,False
2897,66,False,False,False,17,False,2,False,False
2905,66,False,False,False,16,False,2,False,False
2913,66,False,False,False,14,False,2,False,False
2921,66,False,False,False,13,False,2,False,False
2929,66,False,False,False,12,False,2,False,False
2937,66,False,False,False,11,False,2,False,False
2945,66,False,False,False,13,False,0,False,False
2953,66,False,False,False,12,False,0,False,False
2961,66,False,False,False,10,True,0,False,False
2969,65,False,True,True,11,True,0,False,False
2977,61,False,True,True,14,True,0,False,False
2985,58,False,True,True,16,True,0,False,False
2993,55,False,True,True,18,True,1,False,False
3001,51,False,False,False,21,False,1,False,False
3009,51,False,False,False,19,False,1,False,False
3017,51,False,False,False,18,False,1,False,False
3025,51,False,False,False,16,False,1,False,False
3033,51,False,False,False,15,False,1,False,False
3041,51,False,False,False,14,False,1,False,False
3049,51,False,False,False,13,False,1,False,False
3057,51,False,False,False,11,False,2,False,False
3065,51,False,False,False,11,False,2,False,False
3073,50,False,True,True,11,True,2,False,False
3081,45,False,True,True,14,True,2,False,False
3089,41,True,True,True,18,True,2,False,False
3097,43,True,False,False,20,False,2,False,False
3105,48,True,False,False,19,False,2,False,False
3113,51,True,False,False,18,False,2,False,False
3121,57,True,False,False,19,False,0,False,False
3129,62,True,False,False,18,False,0,False,False
3137,69,True,False,False,17,False,0,False,False
3145,75,True,False,False,15,False,0,False,False
3153,80,False,False,False,14,False,1,False,False
3161,80,False,False,False,13,False,1,False,False
3169,80,False,False,False,12,False,1,False,False
3177,80,False,False,False,11,False,1,False,False
3185,80,False,False,False,10,True,1,False,False
3193,77,False,True,True,12,True,1,False,False
3201,74,False,True,True,15,True,1,False,False
3209,71,False,True,True,17,True,1,False,False
3217,66,False,False,False,20,False,1,False,False
3225,66,False,False,False,19,False,1,False,False
3233,66,False,False,False,18,False,2,False,False
3241,66,False,False,False,16,False,2,False,False
3249,66,False,False,False,15,False,2,False,False
3257,66,False,False,False,14,False,2,False,False
3265,66,False,False,False,13,False,2,False,False
3273,66,False,False,False,12,False,2,False,False
3281,66,False,True,True,11,True,2,False,False
3289,60,False,True,True,15,True,2,False,False
3297,55,False,True,True,21,False,0,False,False
3305,54,False,False,False,21,False,0,False,False
3313,54,False,False,False,19,False,0,False,False
3321,54,False,False,False,18,False,0,False,False
3329,54,False,False,False,17,False,1,False,False
3337,54,False,False,False,15,False,1,False,False
3345,54,False,False,False,14,False,1,False,False
3353,54,False,False,False,13,False,1,False,False
3361,54,False,False,False,12,False,1,False,False
3369,54,False,False,False,11,False,1,False,False
3377,53,False,True,True,11,True,1,False,False
3385,49,False,True,True,14,True,1,False,False
3393,45,False,True,True,16,True,1,False,False
3401,42,False,True,True,19,True,2,False,False
3409,42,True,False,False,21,False,2,False,False
3417,47,True,False,False,19,False,2,False,False
3425,54,True,False,False,18,False,2,False,False
3433,58,True,False,False,17,False,2,False,False
3441,63,True,False,False,15,False,2,False,False
3449,69,True,False,False,14,False,2,False,False
3457,75,True,False,False,13,False,2,False,False
3465,78,True,False,False,14,False,1,True,False
3473,80,False,False,False,14,False,0,False,False
3481,80,False,False,False,12,False,0,False,False
3489,80,False,False,False,11,False,0,False,False
3497,80,False,False,False,10,True,0,False,False
3505,77,False,True,True,12,True,0,False,False
3513,74,False,True,True,14,True,1,False,False
3521,69,False,True,True,18,True,1,False,False
3529,66,False,False,False,20,False,1,False,False
3537,66,False,False,False,18,False,1,False,False
3545,66,False,False,False,17,False,1,False,False
3553,66,False,False,False,15,False,1,False,False
3561,66,False,False,False,14,False,1,False,False
3569,66,False,False,False,13,False,2,False,False
3577,66,False,False,False,11,False,2,False,False
3585,66,False,False,False,11,False,2,False,False
3593,64,False,True,True,11,True,2,False,False
3601,60,False,True,True,14,True,2,False,False
3609,56,False,True,True,17,True,2,False,False
3617,51,False,False,False,20,False,2,False,False
3625,51,False,False,False,19,False,2,False,False
3633,51,False,False,False,20,False,0,False,False
3641,51,False,False,False,19,False,0,False,False
3649,51,False,False,False,17,False,0,False,False
3657,51,False,False,False,16,False,0,False,False
3665,51,False,False,False,15,False,0,False,False
3673,51,False,False,False,13,False,1,False,False
3681,51,False,False,False,12,False,1,False,False
3689,51,False,False,False,11,False,1,False,False
3697,51,False,True,True,10,True,1,False,False
3705,47,False,True,True,13,True,1,False,False
3713,43,False,True,True,15,True,1,False,False
3721,40,True,True,True,18,True,1,False,False
3729,43,True,True,True,20,False,1,False,False
3737,47,True,False,False,19,False,2,False,False
3745,51,True,False,False,18,False,2,False,False
3753,57,True,False,False,17,False,2,False,False
3761,63,True,False,False,15,False,2,False,False
3769,69,True,False,False,14,False,2,False,False
3777,74,True,False,False,13,False,2,False,False
3785,79,True,False,False,12,False,2,False,False
3793,80,False,False,False,11,False,2,False,False
3801,77,False,True,True,13,True,3,True,False
3809,72,False,True,True,19,True,0,False,False
3817,69,False,False,False,21,False,0,False,False
3825,69,False,False,False,20,False,0,False,False
3833,69,False,False,False,19,False,0,False,False
3841,69,False,False,False,17,False,1,False,False
3849,69,False,False,False,16,False,1,False,False
3857,69,False,False,False,16,False,1,False,False
3865,69,False,False,False,14,False,1,False,False
3873,69,False,False,False,14,False,1,False,False
3881,69,False,False,False,13,False,1,False,False
3889,69,False,False,False,12,False,1,False,False
3897,69,False,False,False,11,False,1,False,False
3905,68,False,True,True,11,True,1,False,False
3913,64,False,True,True,14,True,1,False,False
3921,60,False,True,True,17,True,2,False,False
3929,56,False,True,True,19,True,2,False,False
3937,54,False,False,False,20,False,2,False,False
3945,54,False,False,False,19,False,2,False,False
3953,54,False,False,False,17,False,2,False,False
3961,54,False,False,False,16,False,2,False,False
3969,54,False,False,False,15,False,2,False,False
3977,54,False,False,False,14,False,2,False,False
3985,54,False,False,False,13,False,2,False,False
3993,54,False,False,False,14,False,0,False,False
4001,54,False,False,False,13,False,0,False,False
4009,54,False,False,False,12,False,0,False,False
4017,54,False,False,False,11,False,0,False,False
4025,53,False,True,True,11,True,0,False,False
4033,49,False,True,True,13,True,1,False,False
4041,45,False,True,True,16,True,1,False,False
4049,42,False,True,True,18,True,1,False,False
4057,41,True,False,False,20,False,1,False,False
4065,47,True,False,False,19,False,1,False,False
4073,52,True,False,False,18,False,1,False,False
4081,58,True,False,False,16,False,1,False,False
4089,64,True,False,False,15,False,1,False,False
4097,68,True,False,False,14,False,2,False,False
4105,74,True,False,False,13,False,2,False,False
4113,80,False,False,False,11,False,2,False,False
4121,80,False,False,False,11,False,2,False,False
4129,79,False,True,True,11,True,2,False,False
4137,75,False,True,True,14,True,2,False,False
4145,70,False,True,True,18,True,2,False,False
4153,66,False,False,False,20,False,2,False,False
4161,66,False,False,False,21,False,0,False,False
4169,66,False,False,False,20,False,0,False,False
4177,66,False,False,False,18,False,0,False,False
4185,66,False,False,False,17,False,0,False,False
4193,66,False,False,False,16,False,0,False,False
4201,66,False,False,False,15,False,1,False,False
4209,66,False,False,False,14,False,1,False,False
4217,66,False,False,False,12,False,1,False,False
4225,66,False,False,False,11,False,1,False,False
4233,66,False,False,False,10,True,1,False,False
4241,64,False,True,True,11,True,1,False,False
4249,60,False,True,True,15,True,1,False,False
4257,56,False,True,True,17,True,1,False,False
4265,53,False,True,True,20,False,1,False,False
4273,51,False,False,False,19,False,2,False,False
4281,51,False,False,False,19,False,2,False,False
4289,51,False,False,False,18,False,2,False,False
4297,51,False,False,False,17,False,2,False,False
4305,51,False,False,False,16,False,2,False,False
4313,51,False,False,False,14,False,2,False,False
4321,51,False,False,False,13,False,2,False,False
4329,51,False,False,False,12,False,2,False,False
4337,51,False,False,False,11,False,2,False,False
4345,51,False,False,False,10,True,2,False,False
4353,51,False,True,True,13,True,0,False,False
4361,46,False,True,True,16,True,0,False,False
4369,44,False,True,True,18,True,0,False,False
4377,43,True,False,False,19,False,0,False,False
4385,48,True,False,False,18,False,0,False,False
4393,52,True,False,False,17,False,1,False,False
4401,58,True,False,False,16,False,1,False,False
4409,64,True,False,False,14,False,1,False,False
4417,69,True,False,False,13,False,1,False,False
4425,74,True,False,False,12,False,1,False,False
4433,79,False,False,False,11,False,1,False,False
4441,80,False,False,False,10,True,1,False,False
4449,78,False,True,True,12,True,1,False,False
4457,74,False,True,True,15,True,1,False,False
4465,69,False,True,True,19,True,2,False,False
4473,66,False,False,False,19,False,2,False,False
4481,66,False,False,False,17,False,2,False,False
4489,66,False,False,False,16,False,2,False,False
4497,66,False,False,False,15,False,2,False,False
4505,66,False,False,False,14,False,2,False,False
4513,66,False,False,False,13,False,2,False,False
4521,66,False,False,False,12,False,2,False,False
4529,66,False,False,False,11,False,2,False,False
4537,66,False,False,False,13,False,0,False,False
4545,66,False,False,False,12,False,0,False,False
4553,66,False,False,False,11,False,0,False,False
4561,64,False,True,True,12,True,0,False,False
4569,59,False,True,True,16,True,0,False,False
4577,55,False,True,True,19,True,1,False,False
4585,51,False,False,False,21,False,1,False,False
4593,51,False,False,False,19,False,1,False,False
4601,51,False,False,False,18,False,1,False,False
4609,51,False,False,False,17,False,1,False,False
4617,51,False,False,False,16,False,1,False,False
4625,51,False,False,False,15,False,1,False,False
4633,51,False,False,False,14,False,1,False,False
4641,51,False,False,False,13,False,2,False,False
4649,51,False,False,False,12,False,2,False,False
4657,51,False,False,False,11,False,2,False,False
4665,51,False,True,True,10,True,2,False,False
4673,47,False,True,True,13,True,2,False,False
4681,43,False,True,True,16,True,2,False,False
4689,41,True,True,True,18,True,2,False,False
4697,44,True,False,False,20,False,2,False,False
4705,49,True,False,False,18,False,2,False,False
4713,55,True,False,False,20,False,0,False,False
4721,60,True,False,False,18,False,0,False,False
4729,66,True,False,False,17,False,0,False,False
4737,72,True,False,False,16,False,0,False,False
4745,77,True,False,False,14,False,1,False,False
4753,80,False,False,False,13,False,1,False,False
4761,80,False,False,False,12,False,1,False,False
4769,80,False,False,False,11,False,1,False,False
4777,79,False,True,True,12,True,1,False,False
4785,73,False,True,True,16,True,1,False,False
4793,70,False,True,True,18,True,1,False,False
4801,66,False,False,False,20,False,1,False,False
4809,66,False,False,False,19,False,2,False,False
4817,66,False,False,False,17,False,2,False,False
4825,66,False,False,False,16,False,2,False,False
4833,66,False,False,False,15,False,2,False,False
4841,66,False,False,False,14,False,2,False,False
4849,66,False,False,False,12,False,2,False,False
4857,66,False,False,False,12,False,2,False,False
4865,66,False,False,False,11,False,2,False,False
4873,65,False,True,True,11,True,2,False,False
4881,60,False,True,True,14,True,2,False,False
4889,56,False,True,True,20,False,0,False,False
4897,56,False,False,False,19,False,0,False,False
4905,56,False,False,False,18,False,0,False,False
4913,56,False,False,False,17,False,0,False,False
4921,56,False,False,False,15,False,1,False,False
4929,56,False,False,False,14,False,1,False,False
4937,56,False,False,False,13,False,1,False,False
4945,56,False,False,False,12,False,1,False,False
4953,56,False,False,False,11,False,1,False,False
4961,55,False,True,True,11,True,1,False,False
4969,51,False,True,True,14,True,1,False,False
4977,48,False,True,True,16,True,1,False,False
4985,44,False,True,True,19,True,1,False,False
4993,42,False,False,False,19,False,2,False,False
5001,42,False,False,False,18,False,2,False,False
5009,42,False,False,False,16,False,2,False,False
5017,42,False,False,False,15,False,2,False,False
5025,42,False,False,False,14,False,2,False,False
5033,42,False,False,False,13,False,2,False,False
5041,42,False,False,False,12,False,2,False,False
5049,42,False,False,False,10,True,2,False,False
5057,42,True,True,True,14,True,3,True,False
5065,43,True,True,True,18,True,0,False,False
5073,45,True,True,True,20,False,0,False,False
5081,49,True,False,False,19,False,0,False,False
5089,56,True,False,False,17,False,0,False,False
5097,63,True,False,False,16,False,1,False,False
5105,67,True,False,False,15,False,1,False,False
5113,73,True,False,False,14,False,1,False,False
5121,78,True,False,False,13,False,1,False,False
5129,80,False,False,False,12,False,1,False,False
5137,80,False,False,False,11,False,1,False,False
5145,77,False,True,True,12,True,1,False,False
5153,72,False,True,True,16,True,1,False,False
5161,66,False,True,True,20,False,1,False,False
5169,66,False,False,False,19,False,2,False,False
5177,66,False,False,False,18,False,2,False,False
5185,66,False,False,False,17,False,2,False,False
5193,66,False,False,False,16,False,2,False,False
5201,66,False,False,False,14,False,2,False,False
5209,66,False,False,False,13,False,2,False,False
5217,66,False,False,False,12,False,2,False,False
5225,66,False,False,False,11,False,2,False,False
5233,66,False,False,False,10,True,2,False,False
5241,62,False,True,True,16,True,0,False,False
5249,58,False,True,True,18,True,0,False,False
5257,56,False,False,False,19,False,0,False,False
5265,56,False,False,False,18,False,0,False,False
5273,56,False,False,False,16,False,1,False,False
5281,56,False,False,False,15,False,1,False,False
5289,56,False,False,False,14,False,1,False,False
5297,56,False,False,False,13,False,1,False,False
5305,56,False,False,False,12,False,1,False,False
